system,isomer,tot_en,n_atoms,rel_en_per_atom,Cu_Count,Zn_Count,Global_ECN_Avg,Global_ECN_Var,Cu_ECN_Avg,Cu_ECN_Var,Zn_ECN_Avg,Zn_ECN_Var,I_A,I_B,I_C,NPR1,NPR2,Asymmetry_Parameter,Core_Bond_Variance,S_sigma_Measure,Has_Anomaly,has_Cps,has_Mes,Mes_Centroid_Dist_Mean,Mes_Nearest_Core_Dist_Mean,has_CO2,CO2_Centroid_Dist_Mean,CO2_Nearest_Core_Dist_Mean,has_CpsCO2,CpsCO2_Centroid_Dist_Mean,CpsCO2_Nearest_Core_Dist_Mean,has_HCO2,HCO2_Centroid_Dist_Mean,HCO2_Nearest_Core_Dist_Mean,has_Cp,Cp_Centroid_Dist_Mean,Cp_Nearest_Core_Dist_Mean,has_Hex,Hex_Centroid_Dist_Mean,Hex_Nearest_Core_Dist_Mean,has_MesCO2,MesCO2_Centroid_Dist_Mean,MesCO2_Nearest_Core_Dist_Mean,has_H,H_Centroid_Dist_Mean,H_Nearest_Core_Dist_Mean,Cps_R2_mean,Cps_R3_mean,Mes_R2_mean,Mes_R3_mean,CO2_R2_mean,CO2_R3_mean,CpsCO2_R2_mean,CpsCO2_R3_mean,HCO2_R2_mean,HCO2_R3_mean,Cp_R2_mean,Cp_R3_mean,Hex_R2_mean,Hex_R3_mean,MesCO2_R2_mean,MesCO2_R3_mean,H_R2_mean,H_R3_mean,rel_en_absolute,z_score_energy,Mean_Dist_Cps_to_Nearest_Cu,Mean_Dist_Cps_to_Nearest_Zn,Mean_Dist_Mes_to_Nearest_Cu,Mean_Dist_Mes_to_Nearest_Zn,Cu_mu,Cu_rel_s_center,Cu_s_elec,Cu_var_s,Cu_rel_p_center,Cu_p_elec,Cu_var_p,Cu_rel_d_center,Cu_d_elec,Cu_var_d,Zn_mu,Zn_rel_s_center,Zn_s_elec,Zn_var_s,Zn_rel_p_center,Zn_p_elec,Zn_var_p,Zn_rel_d_center,Zn_d_elec,Zn_var_d,total_core_charge,Cu_mean_q,Cu_var_q,Cu_max_q,Cu_min_q,Cu_delta_q,Zn_mean_q,Zn_var_q,Zn_max_q,Zn_min_q,Zn_delta_q,homo,lumo,gap
17,pd177,-580311.79177154,172,0.007025038256299,8,3,4.1007,2.351029805454545,4.537625,2.287519204375,2.9355,0.6536244866666666,2411.692638316681,3315.354682883298,4030.312072419319,0.5983885602359792,0.8226049554751116,0.1165837077294291,0.0009909830660109,11.297573902608342,0,1,1,5.777002284961618,3.400674500915384,0,,,0,,,0,,,0,,,0,,,0,,,1,2.190429344723445,1.7318230680308295,0.5461123427600478,0.4932302279388281,0.8514487678273994,0.6746776916475968,,,,,,,,,,,,,0.98819774530274,0.9840990032454467,1.2083065800834447,0.4521352079172205,3.3872975385045825,3.0997934811877235,3.400674500915384,5.070249620878993,-3.560508,-2.3488363310683984,3.004027239932526,0.0982386760233102,-2.126408169905304,1.6814497795703358,0.0272990204858542,-1.1178309771937855,8.286468741137517,0.0346278796373787,-3.560508,-2.35794858779174,1.6280448653829451,0.0751441451783486,-1.7540666713366826,0.4974948722337357,0.0336553341844643,-3.332674549968717,29.15114814546629,0.1279583305069853,1.55279629,0.12040646625,0.0035622986055848,0.24085561,0.04025042,0.20060519,0.1965148533333333,8.362428306462217e-05,0.20485702,0.18378558,0.0210714399999999,-4.16305355,-2.95796247,1.20509108
17,141,-580311.79862816,172,0.0069851741860728,8,3,4.839,3.0561047881818184,5.1153375,3.8678516923437503,4.101933333333333,0.1445460022222222,2237.0807218544405,2745.0843555658985,3425.305878345772,0.6531039274468602,0.8014129111563078,-0.1449370837905428,0.0022244737993544,9.241886329849097,0,1,1,6.183022326894296,3.521418717749251,0,,,0,,,0,,,0,,,0,,,0,,,1,2.751198847131155,1.5670505903449716,0.7171017882703209,0.5615296855224716,0.6935354739290344,0.6308884717467463,,,,,,,,,,,,,0.8636334691507405,0.5113097832678872,1.2014499600045383,0.4305599048606003,2.5249174308919624,3.88803576037768,4.407947086471881,4.273593989662254,-3.603909,-2.4905631341013903,3.0121767900619467,0.1131066623278786,-1.9911254806492824,1.904176094991792,0.0253641724327439,-0.7961104882479084,13.012349286104952,0.0400271481064934,-3.603909,-2.247256605627069,1.9327919077731068,0.0798391130943132,-1.976089601244639,0.6076235629733664,0.005039491102405,-3.5034951356646,29.28012646985139,0.0707158550013992,1.5492865299999998,0.11154661375,0.0024982394203608,0.15830864,0.00429131,0.15401733,0.2189712066666666,0.0006104379128813,0.24364151,0.18520736,0.05843415,-4.25764972,-2.95016813,1.3074815899999996
17,165,-580311.8147213,172,0.0068916094186174,8,3,4.2301,3.079151403636364,4.8016875,2.6603359285937502,2.7057333333333333,1.0010662155555556,2590.914335121214,3082.5072470396726,3275.476398484728,0.7910038174354731,0.9410866915315512,0.4362259851300435,0.001815748582323,6.847396542815444,0,1,1,6.176151732383893,3.5426395870687664,0,,,0,,,0,,,0,,,0,,,0,,,1,2.87508494297128,1.5645410703533849,0.6316051687413107,0.5204552657316929,0.6641526814903101,0.6417177288426438,,,,,,,,,,,,,0.923404002080736,0.6304111223106239,1.1853568200021982,0.379920614847833,2.754662783266519,3.926660869769941,4.746374541042029,4.495843704140165,-3.626974,-2.3381055002688416,2.959946447178522,0.1209008236916844,-1.8352069938343,1.840401935576689,0.045876545588545,-0.9208801966050156,9.604527374126038,0.0393368699114363,-3.626974,-1.6599683872955473,1.9453048394213543,0.1138308250875153,-2.285747566047164,0.3952845527062251,0.0050426542730793,-3.274634948648566,29.32502278128941,0.0405816994285774,1.58842098,0.1089855525,0.0034065106216136,0.20522998,-0.00316418,0.20839416,0.23884552,0.0006802071130121,0.27434386,0.21242389,0.0619199699999999,-4.18132312,-3.07262519,1.10869793
17,073,-580311.81658596,172,0.0068807683724011,8,3,4.3108,2.925908013636364,4.5257625,3.1365833048437493,3.737533333333333,1.912248895555556,2138.748888192671,3029.7608743990418,4090.30353501605,0.5228826833713892,0.7407178583354581,-0.0868695502258105,0.0022070900487065,6.151531353119233,0,1,1,5.594319325909073,3.453071728436913,0,,,0,,,0,,,0,,,0,,,0,,,1,2.996835666940729,1.5913610500242803,0.690707497319566,0.5965524182368271,0.8738567797612339,0.6492084383740603,,,,,,,,,,,,,0.9356449756853152,0.4955945659189963,1.1834921600529924,0.3740532045146541,2.8637258530813106,4.293586244767125,4.149892513903043,4.433610358401772,-3.202115,-2.5849614439308786,3.276441604564355,0.0632459251169847,-2.117822117730769,2.1790833827055027,0.0593050543471158,-0.7716712360173092,21.06572245299504,0.0203183425849917,-3.202115,-2.4982843433120028,2.126904578921746,0.1120002992287491,-2.0688537661134774,0.8049490132153888,0.0519269540162619,-3.952626239280212,29.439788130584205,0.0265537773015209,1.65218152,0.13244052875,0.0046831088392146,0.20326388,-0.01130161,0.21456549,0.19755243,0.001327642755855,0.22493523,0.14605758,0.07887765,-3.72352363,-2.68070628,1.04281735
17,pd067,-580311.82548832,172,0.0068290104655018,8,3,4.5815,2.89383055,4.9935,2.8684054550000004,3.4828666666666668,1.3019849355555555,1870.741159613731,3549.95340058428,4181.444733719126,0.4473911001449078,0.8489777162322614,0.4534207327918879,0.0005663177900124,7.205290974700628,0,1,1,6.268654205296425,3.536228338007988,0,,,0,,,0,,,0,,,0,,,0,,,1,2.7649194146947247,1.5891060098312697,0.6388694726001967,0.5254165731192577,0.7198989257781832,0.6483679100065541,,,,,,,,,,,,,0.9860331688269672,0.5933403020210466,1.1745898000663146,0.3460406979995875,2.7372627234391533,4.31447116286039,4.370865201284077,4.093400185461733,-3.583689,-2.568111736769888,2.935007622378812,0.0865543570422913,-2.0164357331386484,1.9222258209764271,0.0283400913113501,-0.8629544928637034,12.3614900681367,0.0283412651305471,-3.583689,-2.075139853919872,1.984386013797924,0.0683001879241499,-2.233496248426339,0.511389547798541,0.0220329046990302,-3.4100592911584227,29.2409678905877,0.0108461603292337,1.5747052199999998,0.121719025,0.00279032267917,0.20217657,0.01999316,0.18218341,0.2003176733333333,0.0001226728711721,0.21372757,0.18660271,0.02712486,-4.15989533,-3.00748334,1.1524119900000005
17,pd098,-580311.8454116,172,0.0067131774422853,8,3,4.249,1.54586251,4.3809000000000005,1.36795053,3.8972333333333338,1.8501610422222223,2423.961010846688,2781.9618013625536,3762.719765728183,0.6442045014685247,0.7393486559114435,-0.4651750523229179,0.0022553555933563,5.737438294825835,0,1,1,5.9239134405840375,3.476871794623181,0,,,0,,,0,,,0,,,0,,,0,,,1,3.066888959368,1.6452704620462375,0.6748785077422013,0.5439991889593848,0.7579009384903367,0.6553689559211489,,,,,,,,,,,,,0.8852086224896402,0.5091765847128751,1.1546665200730786,0.2833493429603383,2.387101606878635,3.646133944523211,4.130609235140613,4.646037594016717,-3.284717,-2.434231663268499,3.1794205896962824,0.0582898216580691,-2.2463383183224037,1.8306993924295192,0.0596666896654411,-0.7362013401202634,20.163990012670407,0.0246607703048789,-3.284717,-2.698807384330298,2.1623515899756027,0.2462006080932129,-2.0269692089298013,0.8591880278854843,0.1908344321935899,-3.987128995975039,29.37145498035319,0.0545706525532596,1.58700956,0.12879615375,0.0027366682398495,0.23172739,0.02758379,0.2041436,0.1855467766666666,0.0036384215682986,0.25198773,0.10599238,0.14599535,-3.97962259,-2.58981065,1.38981194
17,pd072,-580311.86323003,172,0.0066095819185098,8,3,4.4964,2.55006986,5.1438125,1.7036317810937498,2.7700333333333336,0.7091816822222223,2124.6467457676035,2808.4900456335063,3756.506299401782,0.5655911574288989,0.7476335248208565,-0.1618846139755443,0.0023296551465397,6.080029305938796,0,1,1,6.43427023133976,3.5219159949063426,0,,,0,,,0,,,0,,,0,,,0,,,1,2.654310852451966,1.5851439873941184,0.706851874561364,0.5483342714682524,0.6748466501687519,0.6414309764111714,,,,,,,,,,,,,0.9051956613501104,0.6650504056094242,1.1368480899836868,0.2272811891545724,2.404756748755773,4.354079162683907,4.966880780999506,4.627469526799104,-3.362121,-2.577423286782069,3.217280295569424,0.142342219737951,-2.0286931876221352,2.068812369785884,0.0247695924537355,-0.7856228159089866,18.776790760058613,0.0201038200584655,-3.362121,-2.2538499482355725,2.280477803092255,0.1090587594752029,-2.42946236334822,0.685521439109033,0.0892112582827034,-3.937034792176596,29.480682570980644,0.0169363986163715,1.62141702,0.11197559875,0.001523825724904,0.16328136,0.03104279,0.13223857,0.2418707433333333,0.0017177965336323,0.29554853,0.19464273,0.1009057999999999,-4.06163512,-2.66260696,1.39902816
17,pd143,-580311.8843112,172,0.0064870169769355,8,3,4.4428,2.3058394936363635,4.7135125,2.48636843859375,3.720733333333333,1.107621348888889,1927.827826092696,3486.6238904522256,3950.6480447476847,0.4879776189265223,0.8825448004885247,0.5412106819814193,0.001264250976576,6.532987122818131,0,1,1,5.3897428621269645,3.4362480179554944,0,,,0,,,0,,,0,,,0,,,0,,,1,3.447359965866705,1.6021992422670197,0.6021927051941325,0.5133600253421226,0.7986174209185064,0.6602657400817916,,,,,,,,,,,,,0.9771104949954068,0.4989478816582313,1.115766920032911,0.1609463732770903,3.241236730331643,3.490810786000184,3.4362480179554944,5.334949094928355,-3.593859,-2.370704689674702,3.02207490163754,0.0396130866877092,-2.035509099297321,1.7867059651381716,0.0652725808376118,-0.9411627326479186,9.506709134295432,0.0553239118242082,-3.593859,-2.555606729367116,1.8989528156683224,0.0663242622514237,-1.8176555393990248,0.694866436901602,0.0388268106251607,-3.705038983660016,29.205020558925,0.0707688053440017,1.62906686,0.1296647325,0.0016924675711649,0.18032001,0.05545081,0.1248692,0.1972496666666666,0.0004856798417801,0.22468777,0.17072895,0.05395882,-4.05454004,-3.13317769,0.92136235
17,pd075,-580311.89243739,172,0.006439771685955,8,3,4.4281,2.446378090909091,5.145775,1.2670278193750002,2.514366666666666,0.555450462222222,2100.865484672935,3186.0821462734543,4371.853215261328,0.4805434632021047,0.7287715276330489,-0.0442778294364899,0.0025751286783878,5.521202180228817,0,1,1,6.191256208342376,3.509544036981963,0,,,0,,,0,,,0,,,0,,,0,,,1,3.3361177694829003,1.613931366855708,0.5156459306377288,0.5011309595489932,0.7739317309737513,0.6259400392841538,,,,,,,,,,,,,0.9351941289435116,0.5481156273018115,1.1076407299842683,0.1353761927832754,2.5657671707241883,4.178459694210295,4.655838397851324,3.548787021451949,-3.563389,-2.290100523067581,3.1552196917170754,0.032921768803155,-1.8067818597942849,1.7124480728405356,0.0335810751459404,-0.7775248573077569,10.750313942156634,0.0529065760178264,-3.563389,-2.075143511164555,1.8277198764068765,0.0468918113151694,-2.0538324124950966,0.4989539703941043,0.0837476562937947,-3.364693057958359,29.21940210876985,0.028570087497306,1.54668604,0.1018732237499999,0.0014992070337857,0.14598193,0.04005525,0.10592668,0.2439000833333333,0.0023391630467843,0.31206551,0.20493367,0.1071318399999999,-4.06277169,-3.06400675,0.99876494
17,pd068,-580311.8959577,172,0.0064193047677859,8,3,4.8766,2.098360551818182,4.5349125,1.5841019410937502,5.7878,2.3280971466666656,2241.099002042504,2652.929422514157,3241.6995352652607,0.6913345847332268,0.8183760998371103,-0.1768334978890711,0.0039189118319855,9.447312313783026,0,1,1,5.662292281413602,3.507946352938259,0,,,0,,,0,,,0,,,0,,,0,,,1,2.5622063406924025,1.6284280234459905,0.6483331101117638,0.557602579686299,0.8569108661571652,0.6613029043012376,,,,,,,,,,,,,0.95254452686047,0.6427860030466009,1.1041204200591892,0.1242990508951793,2.795633990745619,4.224048128107457,3.604862612173248,4.762018427427456,-3.504412,-2.5188354144559653,3.035523341491131,0.092418418401475,-2.285423614653816,1.8423916163757448,0.0367733631488788,-0.8345277405170166,13.90055287855052,0.0211569661292493,-3.504412,-2.6803266893019217,2.133054175961497,0.1141518336743737,-2.088714111030469,0.9103547395858962,0.0476089922486807,-3.870866245654726,29.39393661615769,0.0182060481299221,1.61645209,0.1344487449999999,0.001296523010106,0.18826597,0.08052802,0.10773795,0.1802873766666667,0.003529437603719,0.23677155,0.09818148,0.13859007,-4.11920475,-2.88961905,1.2295857
17,pd150,-580311.9123298,172,0.0063241181399694,8,3,4.418,2.8896229200000003,4.30945,3.9252254275,4.707533333333333,0.0127650755555556,1828.2800699937848,3519.486527021271,4124.263446941612,0.44329856555346,0.8533612297806001,0.473187022177571,0.0028038903165984,5.554097335887073,0,1,1,5.646590499603458,3.5057163777105367,0,,,0,,,0,,,0,,,0,,,0,,,1,2.265592781060788,1.580732691897299,0.6097878443406892,0.504619151790213,0.7620101598515759,0.6591374811166814,,,,,,,,,,,,,0.9533822833312152,0.7117275764837124,1.087748320074752,0.0727819747304666,2.150611558670154,3.717427363108853,4.114914714811978,4.695727455314798,-3.429349,-2.692895305573658,2.991057885434774,0.1333326996781603,-2.223825355838441,2.0206780298316187,0.0492860282463994,-0.8710863597819598,14.751996796865244,0.0727029765814176,-3.429349,-2.4079069305995366,2.1038647969050586,0.0294607119578264,-2.2530238351540515,0.6378653503791405,0.0055898431247978,-3.7894692597496986,29.384913602606776,0.0395979191514563,1.58819139,0.13448959875,0.0018511704278797,0.22096783,0.07080942,0.15015841,0.1707582,4.832367564600035e-06,0.17326968,0.16791567,0.00535401,-3.98859578,-2.87010289,1.1184928899999995
17,352,-580311.91716423,172,0.0062960109884612,8,3,4.2286,2.10390882,4.340525,2.615971484375,3.93,0.6158405399999999,2318.1814567568445,2967.3043978446185,3672.263759398262,0.6312676889899385,0.8080313921489238,-0.0412356179214137,0.0021254740137393,11.221391832504391,0,1,1,5.428684673212543,3.41424857140921,0,,,0,,,0,,,0,,,0,,,0,,,1,2.987466104230897,1.575794016399173,0.7507201303059878,0.6523376610024116,0.872639780430443,0.6975853796802043,,,,,,,,,,,,,0.9322186060378044,0.613489154718119,1.082913890015334,0.0575697721528643,3.556041915264044,3.184916163282105,3.438191681216956,4.670199429490128,-3.394117,-2.6420008776287287,3.0738997699083086,0.1414753697924372,-2.2006089989303272,2.1357560893654712,0.0511380436000502,-0.9048291960444216,15.789692275026733,0.0312437111042996,-3.394117,-2.503357012399993,1.992395296335613,0.0606551173690749,-1.70427356931881,0.8134493757512025,0.0673708247958637,-3.8076334315550695,29.35804934583411,0.047293937904441,1.71524278,0.13994962,0.0035348824260709,0.24769323,0.02364808,0.22404515,0.1985486066666666,0.0022839611287822,0.26289253,0.14846474,0.11442779,-4.09524732,-2.6929871,1.4022602200000005
17,295,-580311.92371346,172,0.0062579340700785,8,3,4.2485,2.6313390027272723,4.4405125,2.1986019210937497,3.736433333333333,3.4247754822222216,2322.880067784836,3205.4444514794723,3685.601787937048,0.6302580152276919,0.8697207772068248,0.2952965681005755,0.000776355641203,10.844276169586893,0,1,1,5.669204276685163,3.484436940483325,0,,,0,,,0,,,0,,,0,,,0,,,1,2.5885489792726672,1.6923560197783325,0.6332709226841519,0.5203640226319323,0.8656697506057522,0.7005422399134508,,,,,,,,,,,,,0.9517294889558748,0.8234900885252718,1.076364660053514,0.0369617145986095,2.665302016802046,3.479515578991691,4.170945083514592,4.601611954189792,-3.232328,-2.67603514719797,3.2805405115643027,0.0182868868915521,-2.3076130433246203,2.1389575051260774,0.0748575452871027,-0.7932532140186748,22.49876150133974,0.0094135773826677,-3.232328,-2.45624399912203,2.1755986618425145,0.5031826614781932,-1.9773858815905452,0.7456679605832727,0.1387423045617461,-3.939447806747782,29.39938609329254,0.0406719581430895,1.59181318,0.128912675,0.0047978647851872,0.24429427,-0.00534516,0.24963943,0.18683726,0.0035615778431065,0.26548336,0.12099139,0.14449197,-3.78042331,-2.68423302,1.09619029
17,pd080,-580311.92826722,172,0.0062314587209352,8,3,4.2737,2.766423031818182,4.419025,3.523462609375,3.886333333333333,0.541279608888889,1841.222026138484,3586.8282689442244,4123.837249460595,0.4464827088846242,0.8697792982527106,0.529479191210502,0.0022699088109701,6.27428299240566,0,1,1,6.372840225755684,3.4729531777711444,0,,,0,,,0,,,0,,,0,,,0,,,1,2.2607682724085505,1.6034266701102229,0.7837305848554874,0.616051960990483,0.7506254034159604,0.6492947471909436,,,,,,,,,,,,,0.9706474209233604,0.6008826914391667,1.071810900000855,0.0226326790019762,2.9214147372923307,3.51252013145834,4.093828444515032,4.917180732049723,-3.309782,-2.71199225260436,3.2131202147304774,0.2829646873234944,-2.2600536859378457,2.2294108079012838,0.0503445816887099,-0.8885426105690368,20.087086250584857,0.0168202933124474,-3.309782,-2.4374706025621005,2.1166242784695912,0.1321467845527462,-2.04818454370997,0.6742111880344444,0.0708787895592969,-3.954986972530445,29.42814373738449,0.0185274787287843,1.6561002,0.1285598425,0.0040185623624129,0.23482329,0.01405448,0.2207688099999999,0.2092071533333333,0.0003832988815249,0.23059981,0.18328867,0.04731114,-4.02562021,-2.59394413,1.4316760799999997
17,pd020,-580311.94276905,172,0.0061471457559301,8,3,4.1032,1.9292296463636365,4.0678,2.35153118,4.197633333333333,0.7908328088888892,2321.2598001773013,3006.3444928218387,3502.776661021404,0.6626913516948082,0.8582746728548756,0.1596697691729887,0.0011837047920353,10.533893253942166,0,1,1,5.861503509724876,3.50253710045919,0,,,0,,,0,,,0,,,0,,,0,,,1,2.1522596841857675,1.678672098904114,0.6896586407321079,0.5326306895305106,0.7822844437103252,0.6447495134228814,,,,,,,,,,,,,0.9984687149372792,0.9647205129819104,1.0573090700199828,-0.022999334017886,2.2938733964151234,3.945166054554922,4.013326137445913,4.10165729889216,-3.248646,-2.9075195964151237,3.086104387999526,0.0577481247746124,-2.458623766981211,2.178014984046822,0.087068918555147,-0.7365543494713687,29.133656947817165,0.030144200045821,-3.248646,-2.3999728858683778,2.259392220118737,0.0579544394135924,-1.9513537496487867,0.7419396767363399,0.0430298802689057,-3.9912089850003287,29.477594424622744,0.0579121920723782,1.6072335400000002,0.1311171012499999,0.0022532943205244,0.18264771,0.01431899,0.16832872,0.18609891,0.001773801224135,0.23345266,0.13113436,0.1023183,-3.62819565,-2.86910202,0.7590936299999997
17,pd059,-580311.9433964,172,0.0061434983725248,8,3,4.3641,2.685356156363637,4.5435625,2.86298302484375,3.8855333333333335,1.8967736822222223,2347.9898321240685,3096.482294237826,3399.843158479517,0.690617102811925,0.910772100329075,0.4231878977028064,0.0024002358016319,11.912124090299177,0,1,1,5.849321419886105,3.446035021800764,0,,,0,,,0,,,0,,,0,,,0,,,1,2.781872625137148,1.576799641179633,0.6023119422656482,0.5048025260652426,0.7843495027749939,0.6497804875890331,,,,,,,,,,,,,0.945421284246798,0.5445666338564296,1.0566817200742662,-0.0249733773578442,3.204101140212316,3.9449551931227655,3.93465705964818,5.293566257360978,-3.4606,-2.338701933952502,3.196241111075065,0.0779552030596668,-1.9454497248026104,1.9315737620620883,0.0831170500580696,-0.8296308709259166,13.050865785699994,0.0478021836824859,-3.4606,-2.637611471847474,1.996041091770174,0.0033137419071481,-1.8544351996709616,0.7502997488124092,0.0095185777254954,-3.877029226343548,29.24132160800473,0.0053350344619136,1.57588392,0.1207964275,0.0031003464831812,0.2108642,0.02573502,0.18512918,0.2031708333333333,0.0002803624701109,0.22010885,0.18037104,0.0397378099999999,-3.96540753,-2.9557915,1.0096160299999997
17,pd045,-580311.95399116,172,0.0060819009302703,8,3,4.1,3.121634485454545,4.3689625,3.6138940598437497,3.3827,1.1015141266666666,2376.21480408288,2960.170185505074,3908.37744029092,0.6079798689826658,0.757391073592098,-0.2377370814009262,0.0009703195065622,5.848214034475156,0,1,1,5.514801230023401,3.4800804119342508,0,,,0,,,0,,,0,,,0,,,0,,,1,2.4879710402562485,1.628078090655246,0.5473685997314806,0.472509102035331,0.8740709342613601,0.6726655334141837,,,,,,,,,,,,,0.9745724289114645,0.8062238879503086,1.0460869600065053,-0.0583112547148435,2.644676569460116,4.030718797934549,4.161004954254814,5.456705693977213,-3.358573,-2.63181573191131,3.049167377627662,0.1642716960150003,-2.142970618669,2.0570283077590514,0.0239916470430897,-0.8940388544943705,14.955335421534286,0.0264569275554177,-3.358573,-2.344791719140102,2.1070268992517187,0.0568070114915043,-2.1852441344506506,0.5730090634089979,0.0558980997887262,-3.842459600679297,29.4328505412238,0.0332371594231558,1.60954188,0.1329690025,0.005736903472627,0.23317681,0.00305866,0.23011815,0.1819299533333333,0.0006777167816142,0.20310027,0.14525958,0.05784069,-3.78697636,-2.93016969,0.8568066700000001
17,pd107,-580311.97009965,172,0.0059882469189645,8,3,4.4431,2.3825861818181817,4.563075,2.7782497218749995,4.123166666666667,1.1867420688888886,1963.11249119469,3575.707781361691,4091.835037933346,0.4797633514048491,0.8738641094308792,0.5150826420639965,0.002033191993963,6.47574676792492,0,1,1,5.655137784714246,3.3999677162527298,0,,,0,,,0,,,0,,,0,,,0,,,1,2.336382234561684,1.6451770771957783,0.5145429463161768,0.4950347436289392,0.8789743750433242,0.6988053525449572,,,,,,,,,,,,,0.923390324233282,0.52225324783387,1.0299784700619057,-0.108998845443173,2.968004097584544,3.576084636883879,3.3999677162527298,4.869016265714861,-3.391783,-2.465753539052214,3.1806131306269814,0.0886579302392657,-2.0841858726516014,2.0138662210297875,0.0278056845116449,-0.8035482208339735,17.035005974300113,0.0517872127768701,-3.391783,-2.791921808339506,1.9260419450448276,0.0365879621388987,-1.685188192577284,0.8105230427083905,0.0141024899570686,-3.834056782271429,29.300286825229826,0.0192103675181394,1.63365911,0.1323394375,0.0040098197273657,0.2428588,0.06167748,0.18118132,0.19164787,0.001267560005332,0.22756127,0.14312958,0.08443169,-3.88177199,-2.90179459,0.9799773999999996
17,pd172,-580311.9802033,172,0.0059295047675584,8,3,4.2216,2.612430131818181,4.7069,2.054811375,2.9273,1.796158086666667,2607.2592564397546,2777.5603120267674,3666.02061784374,0.7111960155786788,0.7576499429674396,-0.6783013400466699,0.0023823549031579,12.010719325612696,0,1,1,6.012641236186847,3.44163162202604,0,,,0,,,0,,,0,,,0,,,0,,,1,2.144936288408892,1.6457477420620852,0.643452238217938,0.519989373226156,0.7921283549562316,0.6480252381580982,,,,,,,,,,,,,0.9829208612290145,0.9486443033813682,1.0198748200200498,-0.1407913772040755,3.604341819083973,2.6940389112612357,3.44163162202604,5.323887322912755,-3.732783,-2.3317197261467544,2.798542249269428,0.2121113093170192,-2.0604747908055026,1.710358100989855,0.1032200243400095,-1.1389755146000344,6.803323059623992,0.0696741384016396,-3.732783,-2.073543812929284,1.6040149209816552,0.0439468549590626,-1.7482664325312842,0.4242810848746595,0.0700974985383881,-3.0980241971257825,29.14445044324166,0.0067508297286904,1.62240697,0.12446908375,0.0028592801094442,0.21787524,0.04978566,0.16808958,0.2088847666666666,0.0003923838394678,0.23666662,0.191879,0.04478762,-4.40005024,-3.06551581,1.3345344299999995
17,pd022,-580312.00018517,172,0.0058133311049882,8,3,4.7183,2.1789130390909097,5.1465125,1.9911464710937508,3.5765666666666664,0.8870930288888886,1777.0071069286275,3235.0566846293245,3759.5586883670135,0.4726637497180503,0.8604884117487978,0.4708818588647757,0.0019668299530423,7.854799394403131,0,1,1,6.459700486298135,3.557049227862516,0,,,0,,,0,,,0,,,0,,,0,,,1,2.964100464890264,1.647800364293592,0.7057592831867836,0.5669852653178913,0.6938434619902791,0.6371763928127013,,,,,,,,,,,,,0.9223856224476724,0.5036649973981667,0.9998929500579834,-0.2036670936807451,2.3800908194469703,4.316611396020239,4.6297720506577855,4.269709793652052,-3.445131,-2.5524680087615157,3.0667374910357195,0.0925433496076329,-2.047195886988348,2.015706671678566,0.0319880391744213,-0.7797074058400293,15.35364775043664,0.0384349700689421,-3.445131,-2.2076121100249484,2.279042554374902,0.1503005072889023,-2.0506278880354643,0.6508967088169966,0.0628793850935165,-3.78183807787322,29.414846882598077,0.0178732749646803,1.5636176599999998,0.11791402875,0.0017738574553415,0.1569567,0.01449408,0.14246262,0.2067684766666666,0.0012558994873856,0.25674416,0.17851375,0.07823041,-3.9495884,-2.94067264,1.0089157600000005
17,329,-580312.00097368,172,0.0058087467440663,8,3,4.0582,2.3243347927272726,4.1183875,3.18225129359375,3.897566666666666,0.0010942955555555,1853.5477398202213,3936.12079042289,4811.340300657315,0.38524561223969,0.8180923702040251,0.4081941229937189,0.0009120272040939,4.378475622906487,0,1,1,5.993919008219938,3.424874500585734,0,,,0,,,0,,,0,,,0,,,0,,,1,3.5520421892530307,1.6054864360390246,0.7643470702554463,0.5538253170329924,0.7460820495121442,0.646824854049295,,,,,,,,,,,,,0.94342022280963,0.7550682024104749,0.9991044399794192,-0.2061482496602867,2.452553066313245,3.616925214854485,3.938165035545263,4.76821332740868,-3.208715,-2.892692605114187,3.0493204666260114,0.076455714031232,-2.3801994812506577,2.1513155955218606,0.1303710393218583,-0.7762266459779763,25.192574617931253,0.0427688022673576,-3.208715,-2.4546298323113507,2.274714751567295,0.0476418484295746,-2.1804213087437767,0.7184517835549022,0.0268470013325307,-4.12534017809743,29.5023863582146,0.0099250071127969,1.65127147,0.13124353625,0.0040267579174783,0.25381535,0.00850404,0.24531131,0.20044106,9.6006576375e-05,0.21176306,0.18786131,0.02390175,-3.89482243,-2.5226078,1.3722146300000002
